id,meterId,assetId,date,datetimeUTC,energy,invalid
112218015,2042,1713,2021-03-10 22:30:00,2021-03-11 05:30:00 UTC,0,
112218268,2042,1713,2021-03-10 23:30:00,2021-03-11 06:30:00 UTC,0,
112218517,2042,1713,2021-03-11 00:30:00,2021-03-11 07:30:00 UTC,0,
112218784,2042,1713,2021-03-11 01:30:00,2021-03-11 08:30:00 UTC,0,
112219030,2042,1713,2021-03-11 02:30:00,2021-03-11 09:30:00 UTC,0,
112219280,2042,1713,2021-03-11 03:30:00,2021-03-11 10:30:00 UTC,0,
112226707,2042,1713,2021-03-11 06:30:00,2021-03-11 13:30:00 UTC,0,
111732246,2042,1713,2021-03-08 19:45:00,2021-03-09 02:45:00 UTC,0,
111753941,2042,1713,2021-03-08 20:45:00,2021-03-09 03:45:00 UTC,0,
111754486,2042,1713,2021-03-08 21:45:00,2021-03-09 04:45:00 UTC,0,
111775746,2042,1713,2021-03-08 22:45:00,2021-03-09 05:45:00 UTC,0,
111844363,2042,1713,2021-03-08 23:45:00,2021-03-09 06:45:00 UTC,0,
111915233,2042,1713,2021-03-09 00:45:00,2021-03-09 07:45:00 UTC,0,
111992311,2042,1713,2021-03-09 01:45:00,2021-03-09 08:45:00 UTC,0,
112041101,2042,1713,2021-03-09 06:45:00,2021-03-09 13:45:00 UTC,0,
112088528,2042,1713,2021-03-09 18:45:00,2021-03-10 01:45:00 UTC,0,
112093507,2042,1713,2021-03-09 19:45:00,2021-03-10 02:45:00 UTC,0,
112114397,2042,1713,2021-03-09 20:45:00,2021-03-10 03:45:00 UTC,0,
112114747,2042,1713,2021-03-09 21:45:00,2021-03-10 04:45:00 UTC,0,
112133024,2042,1713,2021-03-09 22:45:00,2021-03-10 05:45:00 UTC,0,
112133279,2042,1713,2021-03-09 23:45:00,2021-03-10 06:45:00 UTC,0,
112133550,2042,1713,2021-03-10 00:45:00,2021-03-10 07:45:00 UTC,0,
112133802,2042,1713,2021-03-10 01:45:00,2021-03-10 08:45:00 UTC,0,
112134050,2042,1713,2021-03-10 02:45:00,2021-03-10 09:45:00 UTC,0,
112141066,2042,1713,2021-03-10 06:45:00,2021-03-10 13:45:00 UTC,0,
112189881,2042,1713,2021-03-10 18:45:00,2021-03-11 01:45:00 UTC,0,
112195851,2042,1713,2021-03-10 19:45:00,2021-03-11 02:45:00 UTC,0,
112215809,2042,1713,2021-03-10 20:45:00,2021-03-11 03:45:00 UTC,0,
112216770,2042,1713,2021-03-10 21:45:00,2021-03-11 04:45:00 UTC,0,
112218016,2042,1713,2021-03-10 22:45:00,2021-03-11 05:45:00 UTC,0,
112218269,2042,1713,2021-03-10 23:45:00,2021-03-11 06:45:00 UTC,0,
112218518,2042,1713,2021-03-11 00:45:00,2021-03-11 07:45:00 UTC,0,
112218785,2042,1713,2021-03-11 01:45:00,2021-03-11 08:45:00 UTC,0,
112219031,2042,1713,2021-03-11 02:45:00,2021-03-11 09:45:00 UTC,0,
112219281,2042,1713,2021-03-11 03:45:00,2021-03-11 10:45:00 UTC,0,
112226708,2042,1713,2021-03-11 06:45:00,2021-03-11 13:45:00 UTC,0,
110130698,2042,1713,2021-03-08 08:00:00,2021-03-08 15:00:00 UTC,15060,
110257012,2042,1713,2021-03-08 09:00:00,2021-03-08 16:00:00 UTC,63360,
110384824,2042,1713,2021-03-08 10:00:00,2021-03-08 17:00:00 UTC,88980,
110513656,2042,1713,2021-03-08 11:00:00,2021-03-08 18:00:00 UTC,82980,
110647683,2042,1713,2021-03-08 12:00:00,2021-03-08 19:00:00 UTC,76740,
110783465,2042,1713,2021-03-08 13:00:00,2021-03-08 20:00:00 UTC,40560,
110920517,2042,1713,2021-03-08 14:00:00,2021-03-08 21:00:00 UTC,139980,
111058174,2042,1713,2021-03-08 15:00:00,2021-03-08 22:00:00 UTC,140040,
111197734,2042,1713,2021-03-08 16:00:00,2021-03-08 23:00:00 UTC,31440,
111328530,2042,1713,2021-03-08 17:00:00,2021-03-09 00:00:00 UTC,24000,
111472191,2042,1713,2021-03-08 18:00:00,2021-03-09 01:00:00 UTC,1140,
97440893,2042,1713,2021-03-01 09:00:00,2021-03-01 16:00:00 UTC,1800,
97452622,2042,1713,2021-03-01 10:00:00,2021-03-01 17:00:00 UTC,6060,
97463245,2042,1713,2021-03-01 11:00:00,2021-03-01 18:00:00 UTC,8220,
97472391,2042,1713,2021-03-01 12:00:00,2021-03-01 19:00:00 UTC,12540,
97481139,2042,1713,2021-03-01 13:00:00,2021-03-01 20:00:00 UTC,28260,
97488864,2042,1713,2021-03-01 14:00:00,2021-03-01 21:00:00 UTC,68520,
97495188,2042,1713,2021-03-01 15:00:00,2021-03-01 22:00:00 UTC,84420,
97529973,2042,1713,2021-03-01 16:00:00,2021-03-01 23:00:00 UTC,61260,
97529977,2042,1713,2021-03-01 17:00:00,2021-03-02 00:00:00 UTC,29580,
97548603,2042,1713,2021-03-01 18:00:00,2021-03-02 01:00:00 UTC,180,
97681230,2042,1713,2021-03-02 08:00:00,2021-03-02 15:00:00 UTC,12720,
97685891,2042,1713,2021-03-02 09:00:00,2021-03-02 16:00:00 UTC,61740,
97703935,2042,1713,2021-03-02 10:00:00,2021-03-02 17:00:00 UTC,96060,
97713315,2042,1713,2021-03-02 11:00:00,2021-03-02 18:00:00 UTC,171840,
97721253,2042,1713,2021-03-02 12:00:00,2021-03-02 19:00:00 UTC,98400,
97728590,2042,1713,2021-03-02 13:00:00,2021-03-02 20:00:00 UTC,167820,
97735449,2042,1713,2021-03-02 14:00:00,2021-03-02 21:00:00 UTC,202860,
97741206,2042,1713,2021-03-02 15:00:00,2021-03-02 22:00:00 UTC,159540,
97746411,2042,1713,2021-03-02 16:00:00,2021-03-02 23:00:00 UTC,99780,
97751096,2042,1713,2021-03-02 17:00:00,2021-03-03 00:00:00 UTC,28800,
97755168,2042,1713,2021-03-02 18:00:00,2021-03-03 01:00:00 UTC,660,
98070977,2042,1713,2021-03-03 08:00:00,2021-03-03 15:00:00 UTC,15780,
98123129,2042,1713,2021-03-03 09:00:00,2021-03-03 16:00:00 UTC,94140,
98177016,2042,1713,2021-03-03 10:00:00,2021-03-03 17:00:00 UTC,150720,
98232583,2042,1713,2021-03-03 11:00:00,2021-03-03 18:00:00 UTC,204960,
98289727,2042,1713,2021-03-03 12:00:00,2021-03-03 19:00:00 UTC,205860,
98349520,2042,1713,2021-03-03 13:00:00,2021-03-03 20:00:00 UTC,180780,
98411644,2042,1713,2021-03-03 14:00:00,2021-03-03 21:00:00 UTC,189360,
98472550,2042,1713,2021-03-03 15:00:00,2021-03-03 22:00:00 UTC,150720,
98538665,2042,1713,2021-03-03 16:00:00,2021-03-03 23:00:00 UTC,76500,
98606674,2042,1713,2021-03-03 17:00:00,2021-03-04 00:00:00 UTC,24420,
98676334,2042,1713,2021-03-03 18:00:00,2021-03-04 01:00:00 UTC,960,
99708131,2042,1713,2021-03-04 08:00:00,2021-03-04 15:00:00 UTC,23100,
99796739,2042,1713,2021-03-04 09:00:00,2021-03-04 16:00:00 UTC,99480,
99888834,2042,1713,2021-03-04 10:00:00,2021-03-04 17:00:00 UTC,151320,
99989568,2042,1713,2021-03-04 11:00:00,2021-03-04 18:00:00 UTC,201360,
100089237,2042,1713,2021-03-04 12:00:00,2021-03-04 19:00:00 UTC,223020,
100194266,2042,1713,2021-03-04 13:00:00,2021-03-04 20:00:00 UTC,197940,
100301380,2042,1713,2021-03-04 14:00:00,2021-03-04 21:00:00 UTC,189960,
100410545,2042,1713,2021-03-04 15:00:00,2021-03-04 22:00:00 UTC,128760,
100521174,2042,1713,2021-03-04 16:00:00,2021-03-04 23:00:00 UTC,92700,
100634426,2042,1713,2021-03-04 17:00:00,2021-03-05 00:00:00 UTC,22980,
100751235,2042,1713,2021-03-04 18:00:00,2021-03-05 01:00:00 UTC,1920,
102409665,2042,1713,2021-03-05 08:00:00,2021-03-05 15:00:00 UTC,19800,
102536968,2042,1713,2021-03-05 09:00:00,2021-03-05 16:00:00 UTC,80280,
102664064,2042,1713,2021-03-05 10:00:00,2021-03-05 17:00:00 UTC,163440,
102789448,2042,1713,2021-03-05 11:00:00,2021-03-05 18:00:00 UTC,212280,
102923401,2042,1713,2021-03-05 12:00:00,2021-03-05 19:00:00 UTC,223260,
103059357,2042,1713,2021-03-05 13:00:00,2021-03-05 20:00:00 UTC,217980,
103197333,2042,1713,2021-03-05 14:00:00,2021-03-05 21:00:00 UTC,202380,
103336910,2042,1713,2021-03-05 15:00:00,2021-03-05 22:00:00 UTC,152820,
103478648,2042,1713,2021-03-05 16:00:00,2021-03-05 23:00:00 UTC,107280,
103622369,2042,1713,2021-03-05 17:00:00,2021-03-06 00:00:00 UTC,37620,
103768016,2042,1713,2021-03-05 18:00:00,2021-03-06 01:00:00 UTC,4260,
104899947,2042,1713,2021-03-06 08:00:00,2021-03-06 15:00:00 UTC,6300,
104977343,2042,1713,2021-03-06 09:00:00,2021-03-06 16:00:00 UTC,76140,
105056906,2042,1713,2021-03-06 10:00:00,2021-03-06 17:00:00 UTC,101040,
105141567,2042,1713,2021-03-06 11:00:00,2021-03-06 18:00:00 UTC,38160,
105226843,2042,1713,2021-03-06 12:00:00,2021-03-06 19:00:00 UTC,62580,
105312902,2042,1713,2021-03-06 13:00:00,2021-03-06 20:00:00 UTC,58980,
105405103,2042,1713,2021-03-06 14:00:00,2021-03-06 21:00:00 UTC,57600,
